Timestamp_ms,SP_Pitch,Pos_Pitch,Vel_Pitch,Vq_Pitch,Vd_Pitch,SP_Yaw,Pos_Yaw,Vel_Yaw,Vq_Yaw,Vd_Yaw
225679,-0.9772726893424988,-0.44069910049438477,-4.654177665710449,4.0,0.0,-0.9772726893424988,3.462188720703125,-0.6960284113883972,4.0,0.0
225689,-0.999293863773346,-0.5336604118347168,-13.119095802307129,4.0,0.0,-0.999293863773346,3.4567627906799316,-0.6780502796173096,4.0,0.0
225699,-0.9584850668907166,-0.6929306983947754,-16.220056533813477,4.0,0.0,-0.9584850668907166,3.4496891498565674,-0.6372966170310974,4.0,0.0
225709,-0.8575313687324524,-0.8197779655456543,-7.591063499450684,4.0,0.0,-0.8575313687324524,3.4458842277526855,-0.03820810839533806,4.0,0.0
225719,-0.7027547359466553,-0.8299136161804199,3.639411449432373,4.0,0.0,-0.7027547359466553,3.447007656097412,0.27035626769065857,4.0,0.0
225729,-0.5035383701324463,-0.7760686874389648,4.95607852935791,4.0,0.0,-0.5035383701324463,3.44529390335083,-0.4094744324684143,4.0,0.0
225739,-0.27299031615257263,-0.7646684646606445,-3.053295850753784,4.0,0.0,-0.27299031615257263,3.443307638168335,0.009839496575295925,4.0,0.0
225749,-0.02530798129737377,-0.820436954498291,-5.676487922668457,4.0,0.0,-0.02530798129737377,3.4441075325012207,0.02876160480082035,4.0,0.0
225759,0.22433653473854065,-0.8301382064819336,4.059268474578857,4.0,0.0,0.22433653473854065,3.4410905838012695,-0.49298807978630066,4.0,0.0
225769,0.4595171809196472,-0.7480912208557129,10.956657409667969,4.0,0.0,0.4595171809196472,3.4394187927246094,-0.06533864140510559,4.0,0.0
225779,0.6661422848701477,-0.6310954093933105,11.374458312988281,4.0,0.0,0.6661422848701477,3.4399969577789307,-0.46772560477256775,4.0,0.0
225789,0.8306164145469666,-0.5452132225036621,4.2869343757629395,4.0,0.0,0.8306164145469666,3.436290740966797,-0.49657881259918213,4.0,0.0
225799,0.9429568648338318,-0.5530571937561035,-4.939109802246094,4.0,0.0,0.9429568648338318,3.4349546432495117,-0.0047875214368104935,4.0,0.0
225809,0.9961462616920471,-0.6033935546875,-3.942366600036621,4.0,0.0,0.9961462616920471,3.436506509780884,0.23149675130844116,4.0,0.0
225819,0.9866849184036255,-0.6131277084350586,1.4845222234725952,4.0,0.0,0.9866849184036255,3.439577579498291,0.4160788655281067,4.0,0.0
225829,0.9152942895889282,-0.591853141784668,1.6812355518341064,4.0,0.0,0.9152942895889282,3.445099353790283,0.8386813998222351,4.0,0.0
225839,0.7862182855606079,-0.5987768173217773,-3.814697027206421,4.0,0.0,0.7862182855606079,3.4553277492523193,1.1269302368164062,4.0,0.0
225849,0.6079497933387756,-0.6775341033935547,-11.548687934875488,4.0,0.0,0.6079497933387756,3.4639203548431396,0.7368600368499756,4.0,0.0
225859,0.3915233016014099,-0.8285503387451172,-18.318115234375,4.0,0.0,0.3915233016014099,3.469247341156006,1.0838583707809448,4.0,0.0
225869,0.15014369785785675,-1.0286717414855957,-21.553342819213867,4.0,0.0,0.15014369785785675,3.4741878509521484,0.4578547775745392,4.0,0.0
225879,-0.10030677169561386,-1.273554801940918,-25.199840545654297,4.0,0.0,-0.10030677169561386,3.475584030151367,0.08718867599964142,4.0,0.0
225889,-0.3448214828968048,-1.5456476211547852,-28.63637924194336,4.0,0.0,-0.3448214828968048,3.474691390991211,-0.28085553646087646,4.0,0.0
225899,-0.5673118829727173,-1.8354768753051758,-30.008438110351562,4.0,0.0,-0.5673118829727173,3.4733099937438965,-0.2623375952243805,4.0,0.0
225909,-0.754194974899292,-2.1145148277282715,-25.451757431030273,4.0,0.0,-0.754194974899292,3.4688310623168945,-0.5872303247451782,4.0,0.0
225919,-0.8939129710197449,-2.3455615043640137,-20.431568145751953,4.0,0.0,-0.8939129710197449,3.4631474018096924,-0.45453348755836487,4.0,0.0
225929,-0.9772726893424988,-2.5176191329956055,-14.952033996582031,4.0,0.0,-0.9772726893424988,3.4585845470428467,-0.6294553875923157,4.0,0.0
225939,-0.999293863773346,-2.6375362873077393,-8.124168395996094,4.0,0.0,-0.999293863773346,3.454369068145752,-0.39462384581565857,4.0,0.0
225949,-0.9584850668907166,-2.6716134548187256,1.0015099048614502,4.0,0.0,-0.9584850668907166,3.448700428009033,-0.4094744324684143,4.0,0.0
225959,-0.8575313687324524,-2.6103200912475586,10.500383377075195,4.0,0.0,-0.8575313687324524,3.446108818054199,-0.0666058212518692,4.0,0.0
225969,-0.7027547359466553,-2.4619433879852295,18.352846145629883,4.0,0.0,-0.7027547359466553,3.4489731788635254,0.18440790474414825,4.0,0.0
225979,-0.5035383701324463,-2.235881805419922,26.9843692779541,4.0,0.0,-0.5035383701324463,3.4485177993774414,-0.3680442273616791,4.0,0.0
225989,-0.27299031615257263,-1.95353364944458,28.877872467041016,4.0,0.0,-0.27299031615257263,3.447235345840454,0.02845641039311886,4.0,0.0
225999,-0.02530798129737377,-1.6622958183288574,28.863834381103516,4.0,0.0,-0.02530798129737377,3.449110984802246,0.0476837158203125,4.0,0.0
226009,0.22433653473854065,-1.4160561561584473,20.771268844604492,4.0,0.0,0.22433653473854065,3.4465882778167725,-0.43887239694595337,4.0,0.0
226019,0.4595171809196472,-1.2370414733886719,14.429707527160645,4.0,0.0,0.4595171809196472,3.444425106048584,-0.03879440203309059,4.0,0.0
226029,0.6661422848701477,-1.0985517501831055,12.246536254882812,4.0,0.0,0.6661422848701477,3.4444520473480225,-0.5706663727760315,4.0,0.0
226039,0.8306164145469666,-0.9656438827514648,15.163727760314941,4.0,0.0,0.8306164145469666,3.440662145614624,-0.6163618564605713,4.0,0.0
226049,0.9429568648338318,-0.7943053245544434,20.221881866455078,4.0,0.0,0.9429568648338318,3.4390952587127686,-0.004570324439555407,4.0,0.0
226059,0.9961462616920471,-0.5812587738037109,21.845006942749023,4.0,0.0,0.9961462616920471,3.4404642581939697,0.22226764261722565,4.0,0.0
226069,0.9866849184036255,-0.39443397521972656,14.087529182434082,4.0,0.0,0.9866849184036255,3.443187713623047,0.2991768717765808,4.0,0.0
226079,0.9152942895889282,-0.3249220848083496,1.1560617685317993,4.0,0.0,0.9152942895889282,3.4483768939971924,0.7612528800964355,4.0,0.0
226089,0.7862182855606079,-0.34765052795410156,-4.931341171264648,4.0,0.0,0.7862182855606079,3.45839262008667,1.2426897287368774,4.0,0.0
226099,0.6079497933387756,-0.39417314529418945,-3.510979175567627,4.0,0.0,0.6079497933387756,3.4666976928710938,0.7532204389572144,4.0,0.0
226109,0.3915233016014099,-0.3887653350830078,4.615598678588867,4.0,0.0,0.3915233016014099,3.4722914695739746,1.0536563396453857,4.0,0.0
226119,0.15014369785785675,-0.32628536224365234,4.907256126403809,4.0,0.0,0.15014369785785675,3.477753162384033,0.5122153759002686,4.0,0.0
226129,-0.10030677169561386,-0.32346010208129883,-4.2761030197143555,4.0,0.0,-0.10030677169561386,3.478855848312378,0.04283195361495018,4.0,0.0
226139,-0.3448214828968048,-0.39574623107910156,-8.72765827178955,4.0,0.0,-0.3448214828968048,3.477534532546997,-0.17437735199928284,4.0,0.0
226149,-0.5673118829727173,-0.47071027755737305,-5.372878074645996,4.0,0.0,-0.5673118829727173,3.4763810634613037,-0.22298696637153625,4.0,0.0
226159,-0.754194974899292,-0.47403621673583984,4.1612091064453125,4.0,0.0,-0.754194974899292,3.4719228744506836,-0.6263278722763062,4.0,0.0
226169,-0.8939129710197449,-0.42016077041625977,4.066148281097412,4.0,0.0,-0.8939129710197449,3.466299295425415,-0.5205344557762146,4.0,0.0
226179,-0.9772726893424988,-0.4286518096923828,-5.193740367889404,4.0,0.0,-0.9772726893424988,3.4613828659057617,-0.6294553875923157,4.0,0.0
226189,-0.999293863773346,-0.5280280113220215,-13.810396194458008,4.0,0.0,-0.999293863773346,3.456061840057373,-0.6106206178665161,4.0,0.0
226199,-0.9584850668907166,-0.6932482719421387,-16.572368621826172,4.0,0.0,-0.9584850668907166,3.4491288661956787,-0.6282140016555786,4.0,0.0
226209,-0.8575313687324524,-0.8270282745361328,-7.417807579040527,4.0,0.0,-0.8575313687324524,3.4454526901245117,-0.12492219358682632,4.0,0.0
226219,-0.7027547359466553,-0.8368525505065918,3.5178277492523193,4.0,0.0,-0.7027547359466553,3.446929931640625,0.2430480718612671,4.0,0.0
226229,-0.5035383701324463,-0.7909231185913086,3.848646879196167,4.0,0.0,-0.5035383701324463,3.445422887802124,-0.3476296663284302,4.0,0.0
226239,-0.27299031615257263,-0.7903628349304199,-3.9054501056671143,4.0,0.0,-0.27299031615257263,3.44350528717041,0.01922730542719364,4.0,0.0
226249,-0.02530798129737377,-0.8482346534729004,-4.742959976196289,4.0,0.0,-0.02530798129737377,3.444275379180908,0.0666058212518692,4.0,0.0
226259,0.22433653473854065,-0.8457865715026855,5.383645057678223,4.0,0.0,0.22433653473854065,3.4414470195770264,-0.49298807978630066,4.0,0.0
226269,0.4595171809196472,-0.7492356300354004,12.02398681640625,4.0,0.0,0.4595171809196472,3.439739227294922,-0.033894725143909454,4.0,0.0
226279,0.6661422848701477,-0.6234850883483887,12.294707298278809,4.0,0.0,0.6661422848701477,3.440239667892456,-0.49458351731300354,4.0,0.0
226289,0.8306164145469666,-0.5285344123840332,5.915233612060547,4.0,0.0,0.8306164145469666,3.436734199523926,-0.510568380355835,4.0,0.0
226299,0.9429568648338318,-0.5211639404296875,-3.8438286781311035,4.0,0.0,0.9429568648338318,3.4352781772613525,-0.047532819211483,4.0,0.0
226309,0.9961462616920471,-0.5706257820129395,-4.551213264465332,4.0,0.0,0.9961462616920471,3.436716318130493,0.1738148331642151,4.0,0.0
226319,0.9866849184036255,-0.5967426300048828,-0.7547390460968018,4.0,0.0,0.9866849184036255,3.439676284790039,0.26995134353637695,4.0,0.0
226329,0.9152942895889282,-0.5939140319824219,0.22785574197769165,4.0,0.0,0.9152942895889282,3.445132255554199,0.7590161561965942,4.0,0.0
226339,0.7862182855606079,-0.6100029945373535,-4.2869343757629395,4.0,0.0,0.7862182855606079,3.455333709716797,1.2718212604522705,4.0,0.0
226349,0.6079497933387756,-0.6900668144226074,-11.530229568481445,4.0,0.0,0.6079497933387756,3.463923454284668,0.8147897124290466,4.0,0.0
226359,0.3915233016014099,-0.8482165336608887,-18.498205184936523,4.0,0.0,0.3915233016014099,3.469541072845459,1.179018259048462,4.0,0.0
226369,0.15014369785785675,-1.0542221069335938,-21.928356170654297,4.0,0.0,0.15014369785785675,3.4742987155914307,0.3780747652053833,4.0,0.0
226379,-0.10030677169561386,-1.3007197380065918,-27.371070861816406,4.0,0.0,-0.10030677169561386,3.475581169128418,0.033840056508779526,4.0,0.0
226389,-0.3448214828968048,-1.5800151824951172,-28.596561431884766,4.0,0.0,-0.3448214828968048,3.4747092723846436,-0.08635032176971436,4.0,0.0
226399,-0.5673118829727173,-1.868598461151123,-29.408044815063477,4.0,0.0,-0.5673118829727173,3.473220109939575,-0.16458572447299957,4.0,0.0
226409,-0.754194974899292,-2.127167224884033,-22.868379592895508,4.0,0.0,-0.754194974899292,3.4687561988830566,-0.505690336227417,4.0,0.0
226419,-0.8939129710197449,-2.337451219558716,-17.793231964111328,4.0,0.0,-0.8939129710197449,3.462817907333374,-0.6816326379776001,4.0,0.0
226429,-0.9772726893424988,-2.492311477661133,-14.062081336975098,4.0,0.0,-0.9772726893424988,3.458314895629883,-0.5138730406761169,4.0,0.0
226439,-0.999293863773346,-2.614226818084717,-9.283897399902344,4.0,0.0,-0.999293863773346,3.454033374786377,-0.6013615131378174,4.0,0.0
226449,-0.9584850668907166,-2.6623854637145996,-0.35762786865234375,4.0,0.0,-0.9584850668907166,3.448395013809204,-0.5891246199607849,4.0,0.0
226459,-0.8575313687324524,-2.617915153503418,9.055291175842285,4.0,0.0,-0.8575313687324524,3.4459080696105957,-0.02876160480082035,4.0,0.0
226469,-0.7027547359466553,-2.4830117225646973,17.163829803466797,4.0,0.0,-0.7027547359466553,3.448718547821045,0.4266843795776367,4.0,0.0
226479,-0.5035383701324463,-2.269239902496338,25.072551727294922,4.0,0.0,-0.5035383701324463,3.4483799934387207,-0.2187395840883255,4.0,0.0
226489,-0.27299031615257263,-1.987898349761963,30.372852325439453,4.0,0.0,-0.27299031615257263,3.4469447135925293,0.01928952895104885,4.0,0.0
226499,-0.02530798129737377,-1.675260066986084,31.009601593017578,4.0,0.0,-0.02530798129737377,3.448880195617676,0.08580031245946884,4.0,0.0
