Timestamp_ms,SP_Pitch,Pos_Pitch,Vel_Pitch,Vq_Pitch,Vd_Pitch,SP_Yaw,Pos_Yaw,Vel_Yaw,Vq_Yaw,Vd_Yaw
319459,3.1415927410125732,253.4329833984375,-990.82763671875,8.0,0.0,3.1415927410125732,3.1411402225494385,0.04862484335899353,-0.07637567073106766,0.0
319464,3.1415927410125732,254.13162231445312,-929.0523681640625,8.0,0.0,3.1415927410125732,3.141146421432495,0.001269742613658309,-0.0748303085565567,0.0
319469,3.1415927410125732,253.65127563476562,-188.35067749023438,-8.0,0.0,3.1415927410125732,3.1411702632904053,0.009836522862315178,-0.0834193155169487,0.0
319474,3.1415927410125732,253.75057983398438,-225.38478088378906,8.0,0.0,3.1415927410125732,3.1411821842193604,0.004823120776563883,-0.07625468820333481,0.0
319479,3.1415927410125732,253.71047973632812,-29.930944442749023,8.0,0.0,3.1415927410125732,3.1411972045898438,0.006535596679896116,-0.07693693041801453,0.0
319484,3.1415927410125732,253.78721618652344,1168.9154052734375,8.0,0.0,3.1415927410125732,3.1412031650543213,0.002786566037684679,-0.07270693778991699,0.0
319489,3.1415927410125732,253.5592041015625,10.850399017333984,-8.0,0.0,3.1415927410125732,3.141209363937378,0.0010173778282478452,-0.07001133263111115,0.0
319494,3.1415927410125732,253.83535766601562,928.4151611328125,8.0,0.0,3.1415927410125732,3.141209363937378,0.0010173778282478452,-0.06905622035264969,0.0
319499,3.1415927410125732,254.2511749267578,271.2027282714844,8.0,0.0,3.1415927410125732,3.141209363937378,0.0010173778282478452,-0.06850915402173996,0.0
319504,3.1415927410125732,253.65408325195312,1065.669189453125,-0.2702517509460449,0.0,3.1415927410125732,3.1412272453308105,0.003922648262232542,-0.0719590112566948,0.0
319509,3.1415927410125732,253.5482940673828,-886.8034057617188,-3.749122142791748,0.0,3.1415927410125732,3.1412391662597656,0.0032544168643653393,-0.07216545939445496,0.0
319514,3.1415927410125732,253.56752014160156,-12.418157577514648,6.225531101226807,0.0,3.1415927410125732,3.1412391662597656,0.0032544168643653393,-0.0721365436911583,0.0
319519,3.1415927410125732,253.68975830078125,-196.87742614746094,8.0,0.0,3.1415927410125732,3.1412391662597656,0.0032544168643653393,-0.07199785858392715,0.0
319524,3.1415927410125732,253.65196228027344,-329.8913269042969,8.0,0.0,3.1415927410125732,3.1412391662597656,0.0032544168643653393,-0.07182798534631729,0.0
319529,3.1415927410125732,253.668212890625,-1420.0234375,0.9684047698974609,0.0,3.1415927410125732,3.1412391662597656,0.0032544168643653393,-0.07164350897073746,0.0
319534,3.1415927410125732,253.69003295898438,44.2713508605957,8.0,0.0,3.1415927410125732,3.1412391662597656,0.0032544168643653393,-0.07144095003604889,0.0
319539,3.1415927410125732,253.7667999267578,74.9999008178711,8.0,0.0,3.1415927410125732,3.1412391662597656,0.0032544168643653393,-0.07124857604503632,0.0
319544,3.1415927410125732,254.3001708984375,414.4025573730469,8.0,0.0,3.1415927410125732,3.1412391662597656,0.0032544168643653393,-0.07104355841875076,0.0
319549,3.1415927410125732,254.20555114746094,65.76588439941406,8.0,0.0,3.1415927410125732,3.1412391662597656,0.0032544168643653393,-0.07085027545690536,0.0
319554,3.1415927410125732,254.16778564453125,-884.5931396484375,7.993680000305176,0.0,3.1415927410125732,3.1412391662597656,0.0032544168643653393,-0.07065676897764206,0.0
319559,3.1415927410125732,254.32408142089844,181.0255889892578,8.0,0.0,3.1415927410125732,3.1412391662597656,0.0032544168643653393,-0.07045122981071472,0.0
319564,3.1415927410125732,254.3004913330078,402.24981689453125,8.0,0.0,3.1415927410125732,3.1412391662597656,0.0032544168643653393,-0.07025738060474396,0.0
319569,3.1415927410125732,253.81890869140625,-396.552978515625,-6.895124435424805,0.0,3.1415927410125732,3.1412391662597656,0.0032544168643653393,-0.07005134969949722,0.0
319574,3.1415927410125732,253.93194580078125,390.2435302734375,8.0,0.0,3.1415927410125732,3.1412391662597656,0.0032544168643653393,-0.0698574110865593,0.0
319579,3.1415927410125732,254.2436065673828,-486.0406188964844,8.0,0.0,3.1415927410125732,3.1412391662597656,0.0032544168643653393,-0.06966398656368256,0.0
319584,3.1415927410125732,254.43472290039062,731.4219360351562,8.0,0.0,3.1415927410125732,3.1412391662597656,0.0032544168643653393,-0.06945821642875671,0.0
319589,3.1415927410125732,254.16246032714844,264.5003356933594,6.430428504943848,0.0,3.1415927410125732,3.1412391662597656,0.0032544168643653393,-0.06926452368497849,0.0
319594,3.1415927410125732,254.06283569335938,-513.8383178710938,4.863470077514648,0.0,3.1415927410125732,3.1412391662597656,0.0032544168643653393,-0.06905898451805115,0.0
319599,3.1415927410125732,254.45347595214844,481.74359130859375,8.0,0.0,3.1415927410125732,3.1412391662597656,0.0032544168643653393,-0.06886547803878784,0.0
319604,3.1415927410125732,254.2615203857422,380.015380859375,8.0,0.0,3.1415927410125732,3.1412391662597656,0.0032544168643653393,-0.06867178529500961,0.0
319609,3.1415927410125732,254.27877807617188,-213.84422302246094,8.0,0.0,3.1415927410125732,3.1412391662597656,0.0032544168643653393,-0.06846601516008377,0.0
319614,3.1415927410125732,254.23870849609375,4.522894859313965,8.0,0.0,3.1415927410125732,3.1412391662597656,0.0032544168643653393,-0.06827215850353241,0.0
319619,3.1415927410125732,253.91854858398438,825.951416015625,-8.0,0.0,3.1415927410125732,3.1412391662597656,0.0032544168643653393,-0.06806650757789612,0.0
319624,3.1415927410125732,253.56640625,-125.18387603759766,-8.0,0.0,3.1415927410125732,3.1412391662597656,0.0032544168643653393,-0.06787292659282684,0.0
319629,3.1415927410125732,254.2598114013672,-116.17487335205078,8.0,0.0,3.1415927410125732,3.1412391662597656,0.0032544168643653393,-0.06767938286066055,0.0
319634,3.1415927410125732,254.30409240722656,-315.64666748046875,8.0,0.0,3.1415927410125732,3.1412391662597656,0.0032544168643653393,-0.06747373193502426,0.0
319639,3.1415927410125732,253.57366943359375,-669.362548828125,-6.961362838745117,0.0,3.1415927410125732,3.1412391662597656,0.0032544168643653393,-0.06727948784828186,0.0
319644,3.1415927410125732,253.7117156982422,-431.30615234375,6.113349437713623,0.0,3.1415927410125732,3.1412391662597656,0.0032544168643653393,-0.06707395613193512,0.0
319649,3.1415927410125732,254.33001708984375,230.16412353515625,8.0,0.0,3.1415927410125732,3.1412391662597656,0.0032544168643653393,-0.06688044965267181,0.0
319654,3.1415927410125732,254.23965454101562,121.79100036621094,8.0,0.0,3.1415927410125732,3.141242265701294,2.1050269424449652e-05,-0.06332828849554062,0.0
319659,3.1415927410125732,253.77239990234375,395.8932800292969,-8.0,0.0,3.1415927410125732,3.141242265701294,2.1050269424449652e-05,-0.0618571937084198,0.0
319664,3.1415927410125732,253.61221313476562,1037.7589111328125,-8.0,0.0,3.1415927410125732,3.141242265701294,2.1050269424449652e-05,-0.061118341982364655,0.0
319669,3.1415927410125732,253.89141845703125,1848.28564453125,8.0,0.0,3.1415927410125732,3.141242265701294,2.1050269424449652e-05,-0.060588281601667404,0.0
