Timestamp_ms,SP_Pitch,Pos_Pitch,Vel_Pitch,Vq_Pitch,Vd_Pitch,SP_Yaw,Pos_Yaw,Vel_Yaw,Vq_Yaw,Vd_Yaw
425129,0,2.08222317695618,-2.69324707984924,0,0,2.16771388053894,12.7858085632324,0.0404747724533081,2.16771388053894,0
425134,0,2.08178567886353,-5.751549243927,0,0,-6.65921831130981,12.7783298492432,-1.0857846736908,-6.65921831130981,0
425139,0,2.08398485183716,4.65560579299927,0,0,-2.14728379249573,12.7783212661743,-0.0101347966119647,-2.14728379249573,0
425144,0,2.08172273635864,2.58865737915039,0,0,6.66580581665039,12.7852659225464,2.30387687683105,6.66580581665039,0
425149,0,2.08305907249451,-1.79934024810791,0,0,2.19067358970642,12.7856941223145,0.02495944686234,2.19067358970642,0
425154,0,2.08350849151611,3.97444581985474,0,0,-6.65173196792603,12.7781925201416,-0.383316069841385,-6.65173196792603,0
425159,0,2.0828971862793,1.28494238853455,0,0,-2.1702663898468,12.7781410217285,-0.218237861990929,-2.1702663898468,0
425164,0,2.08286142349243,0.432833731174469,0,0,6.65839052200317,12.7853555679321,1.6633483171463,6.65839052200317,0
425169,0,2.08432936668396,8.88731384277344,0,0,2.14983868598938,12.785436630249,0.010118693113327,2.14983868598938,0
425174,0,2.08324790000916,-0.909610152244568,0,0,-6.66498613357544,12.777979850769,-1.97762501239777,-6.66498613357544,0
425179,0,2.08437728881836,5.43882369995117,0,0,-2.19322299957275,12.7778177261353,-0.196451053023338,-2.19322299957275,0
425184,0,2.08296322822571,2.41067671775818,0,0,6.65089559555054,12.7851343154907,1.46786439418793,6.65089559555054,0
425189,0,2.08304119110107,2.25435376167297,0,0,2.17281842231751,12.7850351333618,0.0325138829648495,2.17281842231751,0
425194,0,2.08306217193604,2.32535529136658,0,0,-6.65756130218506,12.7774820327759,-0.921878516674042,-6.65756130218506,0
425199,0,2.0835325717926,31.4390316009522,0,0,-2.15239334106445,12.7773656845093,-0.110558614134789,-2.15239334106445,0
425204,0,2.08238196372986,5.21383810043335,0,0,6.66416501998901,12.7842655181885,2.37307143211365,6.66416501998901,0
425209,0,2.08180069923401,-3.92387223243713,0,0,2.1319477558136,12.7845582962036,0.085028663277626,2.1319477558136,0
425214,0,2.08122539520264,-2.32076811790466,0,0,-6.65005779266357,12.7769184112549,-0.552943110466003,-6.65005779266357,0
425219,0,2.08204650878906,-5.05889511108398,0,0,-2.17536997795105,12.7767963409424,-0.0494246408343315,-2.17536997795105,0
425224,0,2.08248376846313,1.40730965137482,0,0,6.65673160552979,12.7839088439941,1.95394587516785,6.65673160552979,0
425229,0,2.08241200447083,-0.272134333848953,0,0,2.15494751930237,12.7838850021362,0.0133282607421279,2.15494751930237,0
